Date,Total flow,Cum. Total flow, Condensate, Water, CGR, WGR, Avg. Pressure
21/01/2008,18.5838,47376.2881,5.3,1,0.29,0.05,1645
22/01/2008,17.9122,47394.2003,4.7,0.9,0.26,0.05,1637
23/01/2008,18.4998,47412.7001,4.9,1.2,0.26,0.06,1620
24/01/2008,18.8909,47431.591,5,1.3,0.26,0.07,1607.5
25/01/2008,18.4036,47449.9946,4.8,1.1,0.26,0.06,1610.5
26/01/2008,18.6835,47468.6781,4.9,1,0.26,0.05,1610.5
27/01/2008,18.1442,47486.8223,4.8,0.8,0.26,0.04,1610
28/01/2008,17.9817,47504.804,4.7,0.8,0.26,0.04,1609.5
29/01/2008,18.0197,47522.8237,4.85,0.85,0.27,0.05,1632.5
30/01/2008,18.2388,47541.0625,4.7,0.8,0.26,0.04,1625
31/01/2008,18.8152,47559.8777,4.9,1,0.26,0.05,1615
1/2/2008,18.2028,47578.0805,4,0.7,0.22,0.04,1615
2/2/2008,18.0307,47596.1112,4.1,0.75,0.23,0.04,1620
3/2/2008,18.1887,47614.2999,4,0.8,0.22,0.04,1625
4/2/2008,18.635,47632.9349,4.3,0.9,0.23,0.05,1600
5/2/2008,18.5868,47651.5217,4.7,0.85,0.25,0.05,1597.5
6/2/2008,18.8929,47670.4146,4.8,0.9,0.25,0.05,1596.5
7/2/2008,18.5929,47689.0075,4.6,0.8,0.25,0.04,1596
8/2/2008,18.8502,47707.8577,4.55,0.8,0.24,0.04,1593.5
9/2/2008,18.3442,47726.2019,4.7,0.75,0.26,0.04,1596
10/2/2008,18.3976,47744.5995,4.65,0.8,0.25,0.04,1598
11/2/2008,18.6695,47763.269,4.75,0.9,0.25,0.05,1597.5
12/2/2008,18.8093,47782.0783,4.8,0.85,0.26,0.05,1598
13/02/2008,18.5947,47800.673,5,1.1,0.27,0.06,1605
14/02/2008,18.1598,47818.8328,5.1,0.9,0.28,0.05,1608.5
15/02/2008,18.213,47837.0458,5.2,1,0.29,0.05,1602
16/02/2008,18.5757,47855.6215,5.5,1.3,0.3,0.07,1592.5
17/02/2008,18.7217,47874.3432,5.55,1.35,0.3,0.07,1593
18/02/2008,18.8773,47893.2205,5.7,1.4,0.3,0.07,1593.5
19/02/2008,18.9533,47912.1738,5.5,1.3,0.29,0.07,1592.5
20/02/2008,18.4291,47930.6029,5.6,1.35,0.3,0.07,1597.5
21/02/2008,18.1573,47948.7602,5.4,1.25,0.3,0.07,1595
22/02/2008,18.2815,47967.0417,5.6,1.3,0.31,0.07,1593
23/02/2008,18.793,47985.8347,5.7,1.4,0.3,0.07,1585
24/02/2008,19.2837,48005.1184,5.8,1.45,0.3,0.08,1570
25/02/2008,18.2215,48023.3399,5.3,1.25,0.29,0.07,1570
26/02/2008,18.1713,48041.5112,5.8,1.35,0.32,0.07,1595
27/02/2008,18.2207,48059.7319,5.7,1.3,0.31,0.07,1600
28/02/2008,18.7968,48078.5287,6.2,1.25,0.33,0.07,1590
29/02/2008,18.671,48097.1997,5.55,1.4,0.3,0.07,1587
1/3/2008,19.0282,48116.2279,5.75,1.65,0.3,0.09,1579
2/3/2008,19.5189,48135.7468,6.1,1.7,0.31,0.09,1573.5
3/3/2008,18.4983,48154.2451,5.6,1.55,0.3,0.08,1596.5
4/3/2008,18.1077,48172.3528,5.8,1.2,0.32,0.07,1600.5
5/3/2008,18.2586,48190.6114,6.2,1,0.34,0.05,1596.5
6/3/2008,18.6199,48209.2313,6.4,1.5,0.34,0.08,1589
7/3/2008,18.5645,48227.7958,6.25,1.2,0.34,0.06,1593
8/3/2008,18.3884,48246.1842,6.5,1,0.35,0.05,1593.5
9/3/2008,18.8633,48265.0475,6.8,1.1,0.36,0.06,1583
10/3/2008,18.2723,48283.3198,6.75,1,0.37,0.05,"1,964"
11/3/2008,18.169,48301.4888,6.5,1.1,0.36,0.06,"1,970"
12/3/2008,18.5915,48320.0803,6.9,1.55,0.37,0.08,"1,958"
13/03/2008,18.5289,48338.6092,6.5,1.3,0.35,0.07,"1,960"
14/03/2008,18.4564,48357.0656,6.7,1.6,0.36,0.09,"1,962"
15/03/2008,18.6552,48375.7208,6.5,1.6,0.35,0.09,"1,952"
16/03/2008,18.8426,48394.5634,6.6,1.5,0.35,0.08,"1,955"
17/03/2008,18.7694,48413.3328,6.7,1.6,0.36,0.09,"1,958"
18/03/2008,18.039,48431.3718,6.5,1.55,0.36,0.09,"1,950"
19/03/2008,18.6142,48449.986,6.7,1.7,0.36,0.09,"1,949"
20/03/2008,18.7862,48468.7722,6.65,1.7,0.35,0.09,"1,948"
21/03/2008,18.7469,48487.5191,6.9,1.45,0.37,0.08,"1,948"
22/03/2008,18.5435,48506.0626,6.95,1.2,0.37,0.06,"1,948"
23/03/2008,18.5743,48524.6369,7,1.25,0.38,0.07,"1,948"
24/03/2008,18.6611,48543.298,6.9,1.3,0.37,0.07,"1,948"
25/03/2008,18.8467,48562.1447,6.3,1.6,0.33,0.08,"1,944"
26/03/2008,18.9751,48581.1198,6.05,2.2,0.32,0.12,"1,941"
27/03/2008,18.3149,48599.4347,5.8,1.55,0.32,0.08,"1,962"
28/03/2008,17.9383,48617.373,5.5,1.8,0.31,0.1,"1,972"
29/03/2008,18.0098,48635.3828,5.6,1.65,0.31,0.09,"1,970"
30/03/2008,18.5086,48653.8914,6,2,0.32,0.11,"1,949"
31/03/2008,18.3633,48672.2547,5.8,1.4,0.32,0.08,"1,953"
1/4/2008,18.3557,48690.6104,5.9,1.5,0.32,0.08,"1,961"
2/4/2008,18.4551,48709.0655,5.6,1.6,0.3,0.09,"1,959"
3/4/2008,18.4358,48727.5013,5.7,1.7,0.31,0.09,"1,961"
4/4/2008,18.5467,48746.048,5.9,1.8,0.32,0.1,"1,965"
5/4/2008,18.6621,48764.7101,5.8,1.7,0.31,0.09,"1,968"
6/4/2008,18.8281,48783.5382,5.7,1.7,0.3,0.09,"1,966"
7/4/2008,18.9228,48802.461,5.7,1.8,0.3,0.1,"1,967"
8/4/2008,18.7137,48821.1747,5.9,1.7,0.32,0.09,"1,968"
9/4/2008,18.6153,48839.79,5.6,1.8,0.3,0.1,"1,967"
10/4/2008,18.8497,48858.6397,5.8,1.7,0.31,0.09,"1,968"
11/4/2008,18.9902,48877.6299,5.9,1.8,0.31,0.09,"1,969"
12/4/2008,18.6771,48896.307,5.8,1.8,0.31,0.1,"1,968"
13/04/2008,18.6736,48914.9806,5.5,1.85,0.29,0.1,"1,968"
14/04/2008,18.4192,48933.3998,5.6,1.8,0.3,0.1,"1,970"
15/04/2008,18.1856,48951.5854,5.6,1.9,0.31,0.1,"1,976"
16/04/2008,19.0707,48970.6561,6.1,2.1,0.32,0.11,"1,964"
17/04/2008,18.6701,48989.3262,6.3,1.9,0.34,0.1,"1,969"
18/04/2008,18.5754,49007.9016,6.4,2.1,0.34,0.11,"1,966"
19/04/2008,18.4834,49026.385,6.45,1.8,0.35,0.1,"1,964"
20/04/2008,18.825,49045.21,6.1,2.4,0.32,0.13,"1,957"
21/04/2008,18.7426,49063.9526,6.5,2.1,0.35,0.11,"1,959"
22/04/2008,18.5554,49082.508,6.4,1.5,0.34,0.08,"1,961"
23/04/2008,18.7456,49101.2536,6.6,1.8,0.35,0.1,"1,954"
24/04/2008,18.8962,49120.1498,6.8,1.9,0.36,0.1,"1,955"
25/04/2008,18.8125,49138.9623,6.5,1.85,0.35,0.1,"1,958"
26/04/2008,18.9073,49157.8696,6.8,1.7,0.36,0.09,"1,960"
27/04/2008,18.9685,49176.8381,6.2,1.6,0.33,0.08,"1,953"
28/04/2008,18.7893,49195.6274,6,1.5,0.32,0.08,"1,958"
29/04/2008,18.8347,49214.4621,6.1,1.7,0.32,0.09,"1,956"
30/04/2008,18.7924,49233.2545,6.25,1.4,0.33,0.07,"1,958"
1/5/2008,18.9044,49252.1589,6.2,1.6,0.33,0.08,"1,952"
2/5/2008,18.8035,49270.9624,6.05,1.5,0.32,0.08,"1,955"
3/5/2008,18.7191,49289.6815,5.8,1.5,0.31,0.08,"1,955"
4/5/2008,18.7011,49308.3826,5.95,1.45,0.32,0.08,"1,956"
5/5/2008,18.7646,49327.1472,6,1.5,0.32,0.08,"1,955"
6/5/2008,18.6616,49345.8088,5.9,1.4,0.32,0.08,"1,957"
7/5/2008,18.6761,49364.4849,6,1.45,0.32,0.08,"1,956"
8/5/2008,18.6137,49383.0986,5.85,1.4,0.31,0.08,"1,955"
9/5/2008,18.5537,49401.6523,6,1.45,0.32,0.08,"1,955"
10/5/2008,18.8464,49420.4987,6.2,1.5,0.33,0.08,"1,955"
11/5/2008,18.611,49439.1097,5.9,1.4,0.32,0.08,"1,957"
12/5/2008,18.8319,49457.9416,6.1,1.45,0.32,0.08,"1,957"
13/05/2008,18.6232,49476.5648,5.9,1.35,0.32,0.07,"1,958"
14/05/2008,18.476,49495.0408,5.75,1.3,0.31,0.07,"1,958"
15/05/2008,18.7319,49513.7727,6,1.4,0.32,0.07,"1,957"
16/05/2008,18.5396,49532.3123,5.8,1.45,0.31,0.08,"1,957"
17/05/2008,18.6856,49550.9979,5.8,1.3,0.31,0.07,"1,958"
18/05/2008,18.7727,49569.7706,6,1.5,0.32,0.08,"1,956"
19/05/2008,18.5866,49588.3572,5.8,1.25,0.31,0.07,"1,959"
20/05/2008,18.6726,49607.0298,5.7,1.4,0.31,0.07,"1,957"
21/05/2008,18.5002,49625.53,5.5,1.2,0.3,0.06,"1,961"
22/05/2008,18.3057,49643.8357,5.25,1.1,0.29,0.06,"1,964"
23/05/2008,18.1952,49662.0309,5.1,1,0.28,0.05,"1,970"
24/05/2008,18.1444,49680.1753,5,1.45,0.28,0.08,"1,971"
25/05/2008,18.1727,49698.348,5,1.3,0.28,0.07,"1,967"
26/05/2008,18.7583,49717.1063,5.3,1.5,0.28,0.08,"1,968"
27/05/2008,18.7929,49735.8992,5.1,1.3,0.27,0.07,"1,966"
28/05/2008,18.7062,49754.6054,5,1.1,0.27,0.06,"1,965"
29/05/2008,18.6817,49773.2871,5,1.1,0.27,0.06,"1,962"
30/05/2008,18.5257,49791.8128,5.05,1,0.27,0.05,"1,965"
31/05/2008,18.4394,49810.2522,5,1.05,0.27,0.06,"1,967"
1/6/2008,18.5659,49828.8181,5.1,1.1,0.27,0.06,"1,968"
2/6/2008,18.7244,49847.5425,5.2,1.15,0.28,0.06,"1,968"
3/6/2008,18.5839,49866.1264,5.15,1.1,0.28,0.06,"1,967"
4/6/2008,18.6232,49884.7496,5.2,1.15,0.28,0.06,"1,967"
5/6/2008,18.5804,49903.33,5.1,1.1,0.27,0.06,"1,967"
6/6/2008,19.1603,49922.4903,5.5,1.3,0.29,0.07,"1,950"
7/6/2008,18.6072,49941.0975,5.1,1.1,0.27,0.06,"1,960"
8/6/2008,19.0019,49960.0994,5.25,1.15,0.28,0.06,"1,960"
9/6/2008,19.4385,49979.5379,5.3,1.2,0.27,0.06,"1,955"
10/6/2008,19.3553,49998.8932,5.4,1.3,0.28,0.07,"1,956"
11/6/2008,19.2926,50018.1858,5.55,1.3,0.29,0.07,"1,957"
12/6/2008,19.4021,50037.5879,5.5,1.25,0.28,0.06,"1,951"
13/06/2008,19.4793,50057.0672,5.6,1.1,0.29,0.06,"1,947"
14/06/2008,18.8517,50075.9189,5.2,1,0.28,0.05,"1,964"
15/06/2008,18.3287,50094.2476,5,0.9,0.27,0.05,"1,969"
16/06/2008,18.3082,50112.5558,5.55,1,0.3,0.05,"1,968"
17/06/2008,18.4731,50131.0289,5.25,1.4,0.28,0.08,"1,964"
18/06/2008,18.1925,50149.2214,5.1,1.1,0.28,0.06,"1,968"
19/06/2008,18.2545,50167.4759,5.15,1.1,0.28,0.06,"1,968"
20/06/2008,18.212,50185.6879,5.1,1.15,0.28,0.06,"1,968"
21/06/2008,18.2251,50203.913,5.2,1.1,0.29,0.06,"1,968"
22/06/2008,18.2356,50222.1486,5.15,1.15,0.28,0.06,"1,966"
23/06/2008,18.1689,50240.3175,5,1.1,0.28,0.06,"1,966"
24/06/2008,18.1792,50258.4967,5.1,1.15,0.28,0.06,"1,970"
25/06/2008,18.2354,50276.7321,5,1,0.27,0.05,"1,966"
26/06/2008,18.4507,50295.1828,5.3,0.9,0.29,0.05,"1,960"
27/06/2008,18.679,50313.8618,5.5,1,0.29,0.05,"1,958"
28/06/2008,18.5584,50332.4202,5.2,0.9,0.28,0.05,"1,904"
29/06/2008,19.3819,50351.8021,5.6,1.25,0.29,0.06,"1,947"
30/06/2008,19.7816,50371.5837,5.7,1.55,0.29,0.08,"1,937"
1/7/2008,19.2697,50390.8534,5.65,1.6,0.29,0.08,"1,949"
2/7/2008,19.3383,50410.1917,5.8,1.55,0.3,0.08,"1,942"
3/7/2008,19.6383,50429.83,5.95,1.65,0.3,0.08,"1,940"
4/7/2008,19.9068,50449.7368,6,1.75,0.3,0.09,"1,938"
5/7/2008,19.5541,50469.2909,5.9,1.6,0.3,0.08,"1,938"
6/7/2008,19.2813,50488.5722,6.3,1.5,0.33,0.08,"1,938"
7/7/2008,19.6092,50508.1814,5.8,1.2,0.3,0.06,"1,940"
8/7/2008,19.4346,50527.616,6.5,1.25,0.33,0.06,"1,940"
9/7/2008,19.5528,50547.1688,5.55,1.5,0.28,0.08,"1,942"
10/7/2008,19.0594,50566.2282,5.8,1.55,0.3,0.08,"1,947"
11/7/2008,19.37,50585.5982,5.95,1.5,0.31,0.08,"1,939"
12/7/2008,19.9357,50605.5339,6.3,1.45,0.32,0.07,"1,929"
13/07/2008,19.2554,50624.7893,6.25,1.55,0.32,0.08,"1,941"
14/07/2008,19.734,50644.5233,6,1.6,0.3,0.08,"1,933"
15/07/2008,20.3469,50664.8702,6.6,1.8,0.32,0.09,"1,917"
16/07/2008,19.6774,50684.5476,6.2,1.4,0.32,0.07,"1,936"
17/07/2008,19.687,50704.2346,5.8,1.5,0.29,0.08,"1,940"
18/07/2008,19.8274,50724.062,6,1.6,0.3,0.08,"1,938"
19/07/2008,19.7723,50743.8343,5.85,1.45,0.3,0.07,"1,938"
20/07/2008,19.4861,50763.3204,6,1.5,0.31,0.08,"1,950"
21/07/2008,19.742,50783.0624,6.1,1.45,0.31,0.07,"1,975"
22/07/2008,19.8914,50802.9538,6.3,1.5,0.32,0.08,"1,977"
23/07/2008,19.697,50822.6508,6.6,1.4,0.34,0.07,"1,971"
24/07/2008,20.0655,50842.7163,6.8,1.55,0.34,0.08,"1,971"
25/07/2008,19.3892,50862.1055,6.3,1.45,0.32,0.07,"1,980"
26/07/2008,19.597,50881.7025,6.9,1.6,0.35,0.08,"1,985"
27/07/2008,19.5578,50901.2603,6.8,1.5,0.35,0.08,"1,981"
28/07/2008,19.7578,50921.0181,6,1.4,0.3,0.07,"1,970"
29/07/2008,19.633,50940.6511,6.1,1.45,0.31,0.07,"1,985"
30/07/2008,19.4698,50960.1209,5.8,1.5,0.3,0.08,"1,976"
31/07/2008,19.5808,50979.7017,6.3,1.55,0.32,0.08,"1,971"
1/8/2008,19.6958,50999.3975,6,1.5,0.3,0.08,"1,965"
2/8/2008,19.349,51018.7465,5.8,1.55,0.3,0.08,"1,967"
3/8/2008,19.1639,51037.9104,6,1.6,0.31,0.08,"1,978"
4/8/2008,19.2188,51057.1292,5.65,1.45,0.29,0.08,"1,972"
5/8/2008,19.0483,51076.1775,5.5,1.4,0.29,0.07,"1,981"
6/8/2008,19.4134,51095.5909,5.6,1.5,0.29,0.08,"1,974"
7/8/2008,19.568,51115.1589,5.6,1.55,0.29,0.08,"1,977"
8/8/2008,19.2729,51134.4318,5.5,1.45,0.29,0.08,"1,985"
9/8/2008,19.198,51153.6298,5.6,1.5,0.29,0.08,"1,980"
10/8/2008,19.1822,51172.812,5.7,1.55,0.3,0.08,"1,990"
11/8/2008,19.2233,51192.0353,5.7,1.6,0.3,0.08,"1,983"
12/8/2008,19.6996,51211.7349,5.8,1.55,0.29,0.08,"1,970"
13/08/2008,19.5058,51231.2407,5.7,1.6,0.29,0.08,"1,968"
14/08/2008,19.541,51250.7817,5.6,1.5,0.29,0.08,"1,967"
15/08/2008,18.8896,51269.6713,5.5,1.5,0.29,0.08,"1,976"
16/08/2008,19.042,51288.7133,5.6,1.6,0.29,0.08,"1,973"
17/08/2008,18.8911,51307.6044,5.5,1.6,0.29,0.08,"1,975"
18/08/2008,19.366,51326.9704,5.65,1.4,0.29,0.07,"1,968"
19/08/2008,18.698,51345.6684,5.55,1.45,0.3,0.08,"1,974"
20/08/2008,19.0198,51364.6882,5.7,1.5,0.3,0.08,"1,973"
21/08/2008,19.2641,51383.9523,5.75,1.5,0.3,0.08,"1,976"
22/08/2008,19.3071,51403.2594,5,1.4,0.26,0.07,"1,976"
23/08/2008,19.3665,51422.6259,5.1,1.45,0.26,0.07,"1,974"
24/08/2008,19.383,51442.0089,5.15,1.5,0.27,0.08,"1,981"
25/08/2008,19.2804,51461.2893,5,1.4,0.26,0.07,"1,984"
26/08/2008,19.2688,51480.5581,5.1,1.45,0.26,0.08,"1,987"
27/08/2008,19.3742,51499.9323,5.2,1.5,0.27,0.08,"1,983"
28/08/2008,19.4372,51519.3695,5.2,1.55,0.27,0.08,"1,985"
29/08/2008,19.376,51538.7455,5.15,1.5,0.27,0.08,"1,986"
30/08/2008,19.4743,51558.2198,5.2,1.55,0.27,0.08,"1,978"
31/08/2008,19.6311,51577.8509,5.5,1.4,0.28,0.07,"1,974"
1/9/2008,19.3097,51597.1606,5.3,1.45,0.27,0.08,"1,976"
2/9/2008,19.3796,51616.5402,5.4,1.3,0.28,0.07,"1,974"
3/9/2008,19.3637,51635.9039,5.2,1.5,0.27,0.08,"1,972"
4/9/2008,18.7975,51654.7014,5.1,1.4,0.27,0.07,"1,971"
5/9/2008,19.4165,51674.1179,5.3,1.45,0.27,0.07,"1,970"
6/9/2008,19.4562,51693.5741,5.4,1.4,0.28,0.07,"1,969"
7/9/2008,19.571,51713.1451,5.3,1.35,0.27,0.07,"1,968"
8/9/2008,19.3562,51732.5013,5,1.25,0.26,0.06,"1,971"
9/9/2008,19.5956,51752.0969,5.5,1.3,0.28,0.07,"1,968"
10/9/2008,19.7169,51771.8138,5.4,1.4,0.27,0.07,"1,967"
11/9/2008,19.411,51791.2248,5.1,1.2,0.26,0.06,"1,968"
12/9/2008,19.5825,51810.8073,5.2,1.25,0.27,0.06,"1,968"
13/09/2008,19.7395,51830.5468,5.3,1.25,0.27,0.06,"1,966"
14/09/2008,19.5892,51850.136,5.2,1.15,0.27,0.06,"1,973"
15/09/2008,19.4009,51869.5369,5.15,1.1,0.27,0.06,"1,980"
16/09/2008,19.5102,51889.0471,5.4,1.2,0.28,0.06,"1,970"
17/09/2008,18.572,51907.6191,5,1.1,0.27,0.06,"1,987"
18/09/2008,18.9309,51926.55,5.5,1.2,0.29,0.06,"1,983"
19/09/2008,19.0728,51945.6228,5.55,1.4,0.29,0.07,"1,979"
20/09/2008,19.2192,51964.842,5.7,1.2,0.3,0.06,"1,977"
21/09/2008,18.9717,51983.8137,5.5,1.2,0.29,0.06,"1,980"
22/09/2008,18.3554,52002.1691,5,0.9,0.27,0.05,"1,993"
23/09/2008,18.3029,52020.472,5.1,0.9,0.28,0.05,"1,993"
24/09/2008,18.3627,52038.8347,5.5,1,0.3,0.05,"1,992"
25/09/2008,18.501,52057.3357,5.6,1.1,0.3,0.06,"1,991"
26/09/2008,18.6403,52075.976,5.65,1.2,0.3,0.06,"1,992"
27/09/2008,18.6471,52094.6231,5.5,1.15,0.29,0.06,"1,994"
28/09/2008,18.6861,52113.3092,5.55,1.2,0.3,0.06,"1,997"
29/09/2008,18.8661,52132.1753,5.6,1.25,0.3,0.07,"2,011"
30/09/2008,18.6634,52150.8387,5.3,1.1,0.28,0.06,"2,015"
1/10/2008,18.5834,52169.4221,5.2,1.05,0.28,0.06,"2,018"
2/10/2008,18.7837,52188.2058,5.2,1.11,0.28,0.06,"1,987"
3/10/2008,18.5205,52206.7263,5.15,1.05,0.28,0.06,"1,996"
4/10/2008,18.6073,52225.3336,5.6,1,0.3,0.05,"1,993"
5/10/2008,19.104,52244.4376,6,1.55,0.31,0.08,"1,973"
6/10/2008,19.4365,52263.8741,6.1,1.3,0.31,0.07,"1,968"
7/10/2008,18.936,52282.8101,5.4,1.45,0.29,0.08,"1,983"
8/10/2008,18.9785,52301.7886,5.45,1.35,0.29,0.07,"1,974"
9/10/2008,18.7123,52320.5009,5.3,1.25,0.28,0.07,"1,975"
10/10/2008,16.2857,52336.7866,35.5,7.5,2.18,0.46,"2,595"
11/10/2008,15.4762,52352.2628,72,5.5,4.65,0.36,"2,561"
12/10/2008,30.8169,52383.0797,75,7.5,2.43,0.24,"2,471"
13/10/2008,32.102,52415.1817,60,7,1.87,0.22,"2,477"
14/10/2008,34.0457,52449.2274,84,9.5,2.47,0.28,"2,476"
15/10/2008,33.3229,52482.5503,79,9,2.37,0.27,"2,463"
16/10/2008,36.5862,52519.1365,83,14.5,2.27,0.4,"2,451"
17/10/2008,34.5684,52553.7049,93,15,2.69,0.43,"2,459"
18/10/2008,35.0715,52588.7764,98,16.5,2.79,0.47,"2,468"
19/10/2008,30.4869,52619.2633,71,8.25,2.33,0.27,"2,484"
20/10/2008,30.5525,52649.8158,84.5,9.25,2.77,0.3,"2,483"
21/10/2008,33.3282,52683.144,76.5,11,2.3,0.33,"2,466"
22/10/2008,33.2858,52716.4298,74,9.25,2.22,0.28,"2,472"
23/10/2008,32.8066,52749.2364,75,8,2.29,0.24,"2,487"
24/10/2008,32.7689,52782.0053,82,9.75,2.5,0.3,"2,445"
25/10/2008,32.8513,52814.8566,85.5,9.25,2.6,0.28,"2,441"
26/10/2008,32.304,52847.1606,82,14.5,2.54,0.45,"2,441"
27/10/2008,34.1207,52881.2813,86,15,2.52,0.44,"2,441"
28/10/2008,33.6137,52914.895,80,14.5,2.38,0.43,"2,439"
29/10/2008,34.3017,52949.1967,84,13.5,2.45,0.39,"2,423"
30/10/2008,34.115,52983.3117,85.5,12.5,2.51,0.37,"2,426"
31/10/2008,34.0518,53017.3635,95,16,2.79,0.47,"2,455"
1/11/2008,33.1965,53050.56,92.5,12,2.79,0.36,"2,469"
2/11/2008,33.235,53083.795,98.5,10.75,2.96,0.32,"2,468"
3/11/2008,33.0592,53116.8542,101,11,3.06,0.33,"2,472"
4/11/2008,32.9977,53149.8519,103.5,12,3.14,0.36,"2,474"
5/11/2008,32.1047,53181.9566,100.75,10.25,3.14,0.32,"2,478"
6/11/2008,32.5641,53214.5207,102.25,10.5,3.14,0.32,"2,483"
7/11/2008,32.3176,53246.8383,97.75,10.2,3.02,0.32,"2,488"
8/11/2008,32.637,53279.4753,100.5,11,3.08,0.34,"2,473"
9/11/2008,32.7764,53312.2517,97,10.2,2.96,0.31,"2,474"
10/11/2008,32.2483,53344.5,98,9.75,3.04,0.3,"2,473"
11/11/2008,32.5147,53377.0147,98.5,10.6,3.03,0.33,"2,478"
12/11/2008,33.1327,53410.1474,104.25,11.25,3.15,0.34,"2,467"
13/11/2008,32.899,53443.0464,103.2,10.75,3.14,0.33,"2,470"
14/11/2008,33.4916,53476.538,104,11,3.11,0.33,"2,470"
15/11/2008,33.376,53509.914,102,10,3.06,0.3,"2,470"
16/11/2008,33.3513,53543.2653,104.5,11,3.13,0.33,"2,470"
17/11/2008,33.2981,53576.5634,96,11.5,2.88,0.35,"2,468"
18/11/2008,33.494,53610.0574,95,11,2.84,0.33,"2,460"
19/11/2008,33.7357,53643.7931,97,11.25,2.88,0.33,"2,449"
20/11/2008,33.6018,53677.3949,104,12,3.1,0.36,"2,433"
21/11/2008,33.6499,53711.0448,105,11.75,3.12,0.35,"2,428"
22/11/2008,33.596,53744.6408,105,12,3.13,0.36,"2,423"
23/11/2008,33.4998,53778.1406,98.5,12,2.94,0.36,"2,425"
24/11/2008,33.9073,53812.0479,97.5,11.75,2.88,0.35,"2,428"
25/11/2008,33.9954,53846.0433,102,12,3,0.35,"2,423"
26/11/2008,34.1158,53880.1591,96.5,11.25,2.83,0.33,"2,433"
27/11/2008,33.4197,53913.5788,98,11.75,2.93,0.35,"2,435"
28/11/2008,33.4236,53947.0024,101,11.5,3.02,0.34,"2,435"
29/11/2008,33.4756,53980.478,100,11.25,2.99,0.34,"2,438"
30/11/2008,33.3634,54013.8414,97.2,10.75,2.91,0.32,"2,420"
1/12/2008,33.5903,54047.4317,100.25,12,2.98,0.36,"2,395"
2/12/2008,33.1153,54080.547,95.5,10.1,2.88,0.3,"2,412"
3/12/2008,33.0971,54113.6441,95,9.75,2.87,0.29,"2,398"
4/12/2008,32.9266,54146.5707,92.5,10.5,2.81,0.32,"2,394"
5/12/2008,33.3089,54179.8796,90.5,11.5,2.72,0.35,"2,392"
6/12/2008,33.232,54213.1116,90,10,2.71,0.3,"2,393"
7/12/2008,32.8291,54245.9407,90,10,2.74,0.3,"2,392"
8/12/2008,32.7713,54278.712,86.5,9.2,2.64,0.28,"2,393"
9/12/2008,23.5593,54302.2713,65.5,7,2.78,0.3,"2,525"
10/12/2008,24.6044,54326.8757,66.5,7,2.7,0.28,"2,510"
11/12/2008,26.3024,54353.1781,64,6,2.43,0.23,"2,468"
12/12/2008,26.4084,54379.5865,64.5,6,2.44,0.23,"2,463"
13/12/2008,27.4393,54407.0258,65.5,6,2.39,0.22,"2,451"
14/12/2008,31.0522,54438.078,110.5,12,3.56,0.39,"2,428"
15/12/2008,31.8569,54469.9349,108,11.5,3.39,0.36,"2,428"
16/12/2008,31.361,54501.2959,109,12.5,3.48,0.4,"2,430"
17/12/2008,31.2842,54532.5801,108,11,3.45,0.35,"2,423"
18/12/2008,31.8567,54564.4368,104,10.5,3.26,0.33,"2,423"
19/12/2008,31.7603,54596.1971,102.5,10.5,3.23,0.33,"2,420"
20/12/2008,31.9836,54628.1807,95,10,2.97,0.31,"2,420"
21/12/2008,32.2048,54660.3855,95.5,9.5,2.97,0.29,"2,415"
22/12/2008,31.5718,54691.9573,93,9,2.95,0.29,"2,419"
23/12/2008,32.0098,54723.9671,90,8.2,2.81,0.26,"2,417"
24/12/2008,31.4454,54755.4125,95.5,9.75,3.04,0.31,"2,421"
25/12/2008,31.5134,54786.9259,101.5,10,3.22,0.32,"2,422"
26/12/2008,31.7841,54818.71,103.25,11.25,3.25,0.35,"2,420"
27/12/2008,31.0344,54849.7444,95,10.5,3.06,0.34,"2,428"
28/12/2008,31.5791,54881.3235,98.25,10,3.11,0.32,"2,424"
29/12/2008,31.0814,54912.4049,93.5,9,3.01,0.29,"2,434"
30/12/2008,31.6678,54944.0727,90,9.5,2.84,0.3,"2,428"
31/12/2008,31.3383,54975.411,90.2,9.4,2.88,0.3,"2,428"
1/1/2009,31.2194,55006.6304,95.5,9.75,3.06,0.31,"2,429"
2/1/2009,30.9411,55037.5715,92,9.4,2.97,0.3,"2,427"
3/1/2009,31.1535,55068.725,94,9.6,3.02,0.31,"2,424"
4/1/2009,30.7687,55099.4937,89.5,9.3,2.91,0.3,"2,432"
5/1/2009,30.817,55130.3107,92.5,9.5,3,0.31,"2,427"
6/1/2009,30.8837,55161.1944,89,9,2.88,0.29,"2,428"
7/1/2009,30.8353,55192.0297,90.5,9.25,2.93,0.3,"2,427"
8/1/2009,30.7104,55222.7401,89,9,2.9,0.29,"2,429"
9/1/2009,31.4098,55254.1499,92,10,2.93,0.32,"2,419"
10/1/2009,32.3016,55286.4515,94,10.5,2.91,0.33,"2,383"
11/1/2009,32.662,55319.1135,95,10,2.91,0.31,"2,368"
12/1/2009,32.0148,55351.1283,96,10.25,3,0.32,"2,368"
13/01/2009,31.2955,55382.4238,96.5,11,3.08,0.35,"2,378"
14/01/2009,31.5506,55413.9744,95,11.5,3.01,0.36,"2,375"
15/01/2009,31.8139,55445.7883,98,10.75,3.08,0.34,"2,371"
