Date,Cum. flow,Condensate,Water,CGR,WGR,Avg. Pressure,Total flow
17/03/2015,126232.4414,25.5,5.75,0.677423982,0.152752467,1745,37.6426
18/03/2015,126270.0056,25.75,5.75,0.685493102,0.153071275,1745.5,37.5642
19/03/2015,126307.3663,25.75,5.75,0.689226915,0.153905039,1746,37.3607
20/03/2015,126344.3918,21,5.75,0.567176676,0.155298375,1750,37.0255
21/03/2015,126382.2341,19,5.75,0.502083647,0.151946367,1744,37.8423
22/03/2015,126420.1795,19,5.75,0.500719455,0.151533519,1744,37.9454
23/03/2015,126458.5559,18.5,5.75,0.482067104,0.149831667,1742.5,38.3764
24/03/2015,126497.0835,19,5.75,0.49315296,0.149243659,1737.5,38.5276
25/03/2015,126535.291,19,5.75,0.497284565,0.150494013,1747.5,38.2075
26/03/2015,126573.2694,18.25,5.75,0.480536305,0.151401849,1744,37.9784
27/03/2015,126610.9675,18,5.75,0.477477645,0.152527581,1746.5,37.6981
28/03/2015,126648.7819,18,5.75,0.476009139,0.152058475,1745,37.8144
29/03/2015,126686.7663,18,5.75,0.47387875,0.151377934,1738,37.9844
30/03/2015,126724.7546,18,5.75,0.4738301,0.151362393,1737,37.9883
31/03/2015,126762.608,18,5.75,0.475518712,0.151901811,1737,37.8534
1/4/2015,126800.5533,18.25,6,0.480955481,0.15812235,1734.5,37.9453
2/4/2015,126838.4334,18,6,0.47518354,0.158394513,1734.5,37.8801
3/4/2015,126876.3582,18,5.75,0.474623465,0.151615829,1734,37.9248
4/4/2015,126914.2126,17.75,5.75,0.468901898,0.151897798,1739.5,37.8544
5/4/2015,126951.746,17.5,5.75,0.466251392,0.153196886,1736,37.5334
6/4/2015,126989.36,18,5.75,0.478545223,0.152868613,1734.5,37.614
7/4/2015,127027.2555,18,6,0.474990434,0.158330145,1731.5,37.8955
8/4/2015,127065.3327,18.25,6,0.479289444,0.157574612,1730,38.0772
9/4/2015,127103.1111,18,5.75,0.476462741,0.152203375,1732,37.7784
10/4/2015,127140.8489,17.75,5.75,0.470350683,0.152367123,1732,37.7378
11/4/2015,127178.4223,17.75,5.75,0.472408672,0.153033795,1734,37.5734
12/4/2015,127215.9435,17.5,5.75,0.466402994,0.153246698,1734.5,37.5212
13/04/2015,127253.7589,17.75,5.5,0.469385488,0.145443391,1732,37.8154
14/04/2015,127291.7223,18,5.5,0.474140883,0.144876381,1730,37.9634
15/04/2015,127329.6411,18,5.75,0.474698566,0.15163982,1730,37.9188
16/04/2015,127367.5594,18,5.75,0.474704826,0.151641819,1728,37.9183
17/04/2015,127405.2967,18,5.75,0.47698166,0.152369141,1728.5,37.7373
18/04/2015,127442.242,17.75,5.75,0.480440002,0.155635494,1737,36.9453
19/04/2015,127479.0318,18.5,5.75,0.50285677,0.15629332,1739.5,36.7898
20/04/2015,127516.1631,22,5.75,0.592492048,0.154855876,1739.5,37.1313
21/04/2015,127553.2912,23,5.75,0.619476892,0.154869223,1739,37.1281
22/04/2015,127590.5758,23,5.75,0.616876673,0.154219168,1739,37.2846
23/04/2015,127628.0703,24,5.75,0.64009388,0.153355826,1737,37.4945
24/04/2015,127665.5862,24,5.75,0.639728755,0.153268348,1736,37.5159
25/04/2015,127702.3237,24,5.75,0.65328343,0.156515822,1736,36.7375
26/04/2015,127739.3865,24,5.75,0.647549565,0.155142083,1734.5,37.0628
27/04/2015,127776.6207,24.5,5.75,0.657997218,0.154427918,1732,37.2342
28/04/2015,127813.6885,24.5,5.75,0.660951014,0.155121156,1732.5,37.0678
29/04/2015,127850.0185,22,5.75,0.605560143,0.158271401,1734.5,36.33
30/04/2015,127886.683,25,5.75,0.681858473,0.156827449,1729,36.6645
1/5/2015,127923.0983,24.5,5.75,0.672794128,0.157900663,1729,36.4153
2/5/2015,127959.6406,24.5,5.75,0.670455883,0.157351891,1728.5,36.5423
3/5/2015,127996.538,24.25,5.75,0.657227881,0.155837539,1729,36.8974
4/5/2015,128033.726,23,5.75,0.618479079,0.15461977,1729,37.188
5/5/2015,128070.7914,23.5,5.75,0.634014472,0.155131201,1729.5,37.0654
6/5/2015,128108.3193,24.5,5.75,0.652847615,0.153219338,1720,37.5279
7/5/2015,128146.2462,25,5.75,0.659162758,0.151607434,1717.5,37.9269
8/5/2015,128184.0477,25,5.75,0.661349417,0.152110366,1718,37.8015
9/5/2015,128221.8172,24.75,5.5,0.655290645,0.145620143,1718.5,37.7695
10/5/2015,128259.754,25,5.5,0.658990742,0.144977963,1715,37.9368
11/5/2015,128297.5112,24.5,5.5,0.648882862,0.145667581,1717,37.7572
12/5/2015,128335.4594,21,5.75,0.553385931,0.151522338,1716,37.9482
13/05/2015,128373.295,24.5,5.75,0.647538297,0.151973274,1716,37.8356
14/05/2015,128411.4303,20.5,6,0.537559689,0.157334543,1714.5,38.1353
15/05/2015,128449.3817,19.5,5.75,0.513815037,0.151509562,1716,37.9514
16/05/2015,128487.2473,24,5.75,0.633820671,0.151852869,1716,37.8656
17/05/2015,128525.0582,24,5.75,0.634737602,0.152072551,1716.5,37.8109
18/05/2015,128563.123,24.25,5.75,0.63707152,0.151058195,1714.5,38.0648
19/05/2015,128600.7031,24,5.5,0.638635874,0.146354054,1720.5,37.5801
20/05/2015,128638.343,24,5.75,0.637621248,0.152763424,1720,37.6399
21/05/2015,128675.8698,23.75,5.75,0.632881034,0.153223829,1720.5,37.5268
22/05/2015,128712.5502,23,5.75,0.627037873,0.156759468,1719,36.6804
23/05/2015,128748.5442,23,5.75,0.638995388,0.159748847,1722,35.994
24/05/2015,128784.7,19,5.75,0.525503515,0.159033959,1722.5,36.1558
25/05/2015,128821.1034,22,5.75,0.604339155,0.157952279,1717,36.4034
26/05/2015,128857.2654,24,5.75,0.663680106,0.159006692,1717,36.162
27/05/2015,128893.2939,24,5.75,0.666139306,0.159595875,1716.5,36.0285
28/05/2015,128929.8229,24.25,5.75,0.663856114,0.157409182,1714.5,36.529
29/05/2015,128966.026,24,5.75,0.662926655,0.158826178,1715.5,36.2031
30/05/2015,129002.0911,24,5.75,0.665463287,0.159433913,1717,36.0651
31/05/2015,129038.7451,24.5,5.75,0.668412724,0.156872374,1715.5,36.654
1/6/2015,129074.7207,24.25,5.75,0.674067979,0.159830552,1716.5,35.9756
2/6/2015,129111.7927,24.5,6,0.660876133,0.161847216,1715,37.072
3/6/2015,129148.6875,24.25,6,0.657274196,0.162624543,1714.5,36.8948
4/6/2015,129185.7367,24.25,6,0.654535051,0.161946817,1713,37.0492
5/6/2015,129222.9838,24.25,6,0.651057398,0.161086366,1712.5,37.2471
6/6/2015,129259.3539,24,5.75,0.659882706,0.158096898,1713,36.3701
7/6/2015,129296.203,24.25,5.75,0.658089343,0.156041803,1711,36.8491
8/6/2015,129333.3407,24.5,5.75,0.659706982,0.15482919,1710,37.1377
9/6/2015,129370.3169,24.25,5.75,0.655827262,0.155505433,1711,36.9762
10/6/2015,129406.8738,24.25,5.5,0.663349463,0.150450394,1712.5,36.5569
11/6/2015,129443.5362,24.25,5.75,0.661440604,0.156836432,1712,36.6624
12/6/2015,129480.3676,24.5,6,0.665193286,0.162904478,1711.5,36.8314
13/06/2015,129516.9513,24.25,6,0.662863516,0.164007468,1712.5,36.5837
14/06/2015,129553.8137,24.75,5.75,0.67141586,0.155985503,1711,36.8624
15/06/2015,129590.7522,25,5.75,0.676800628,0.155664144,1710,36.9385
16/06/2015,129627.6317,25,6,0.677883377,0.16269201,1710.5,36.8795
17/06/2015,129664.7334,25,5.75,0.673823571,0.154979421,1709,37.1017
18/06/2015,129702.0537,25,6,0.669876716,0.160770412,1708,37.3203
19/06/2015,129739.2502,24.75,6,0.665385184,0.161305499,1709,37.1965
20/06/2015,129776.335,24.5,6,0.660648028,0.161791354,1709.5,37.0848
21/06/2015,129813.2756,24.5,5.75,0.66322691,0.155655295,1708.5,36.9406
22/06/2015,129850.3143,24.75,5.75,0.668219997,0.15524303,1706,37.0387
23/06/2015,129887.3357,24.75,6,0.668532254,0.162068425,1706.5,37.0214
24/06/2015,129924.2605,24.75,6,0.67028122,0.162492417,1707,36.9248
25/06/2015,129961.1233,24.75,6,0.671408574,0.162765715,1703,36.8628
26/06/2015,129997.7452,24.75,6,0.675825121,0.163836393,1703,36.6219
27/06/2015,130034.4206,24.75,6,0.674839266,0.163597398,1699,36.6754
28/06/2015,130071.0775,24.75,6,0.675179843,0.163679962,1697,36.6569
29/06/2015,130107.5764,24.75,6,0.678102628,0.164388516,1696,36.4989
30/06/2015,130144.214,24.75,6,0.675535515,0.163766186,1695.5,36.6376
1/7/2015,130180.7517,24.75,6,0.677382539,0.164213949,1694.5,36.5377
2/7/2015,130217.4955,24.75,6,0.673583026,0.163292855,1693,36.7438
3/7/2015,130253.9406,24.75,6,0.679103638,0.164631185,1693,36.4451
4/7/2015,130290.0971,24.75,6,0.684524221,0.165945266,1692,36.1565
5/7/2015,130326.328,24.75,6,0.683118553,0.165604498,1691,36.2309
6/7/2015,130362.8433,24.5,6,0.670951628,0.164314685,1688,36.5153
7/7/2015,130399.4161,24.75,6,0.676732435,0.164056348,1687.5,36.5728
8/7/2015,130435.7435,24.75,6,0.681303919,0.165164587,1687,36.3274
9/7/2015,130472.2129,24.75,6,0.678651143,0.164521489,1686.5,36.4694
10/7/2015,130508.7061,25,6,0.685059134,0.164414192,1686.5,36.4932
11/7/2015,130545.3805,25,6,0.68167441,0.163601859,1685.5,36.6744
12/7/2015,130581.7247,25,6,0.687867665,0.16508824,1685.5,36.3442
13/07/2015,130618.0056,25,6,0.689067802,0.165376272,1686,36.2809
14/07/2015,130653.9816,24.75,6,0.687958639,0.166777852,1682.5,35.976
15/07/2015,130689.9017,24.75,6,0.689029262,0.167037397,1680.5,35.9201
16/07/2015,130726.2051,25,6,0.688640733,0.165273776,1677,36.3034
17/07/2015,130761.4172,24.25,6,0.68868372,0.170395972,1690,35.2121
18/07/2015,130796.9119,24.5,6,0.690243896,0.169039321,1688,35.4947
19/07/2015,130832.2138,24.25,6,0.686931865,0.169962523,1684,35.3019
20/07/2015,130868.6337,24.75,6.25,0.67957353,0.171609477,1678,36.4199
21/07/2015,130904.5693,24.75,6,0.688732065,0.166965349,1688,35.9356
22/07/2015,130940.0844,24.5,6,0.689847417,0.168942225,1691.5,35.5151
23/07/2015,130975.4892,24.5,5.75,0.691996565,0.162407357,1695.5,35.4048
24/07/2015,131010.9416,24.5,5.75,0.691067459,0.162189302,1695,35.4524
25/07/2015,131047.0365,24.75,5.75,0.685692439,0.159302284,1690.5,36.0949
26/07/2015,131083.7532,25,6,0.680889078,0.163413379,1685,36.7167
27/07/2015,131120.2736,25,5.75,0.68454891,0.157446249,1684,36.5204
28/07/2015,131156.7405,25.25,5.75,0.692408732,0.157677236,1682.5,36.4669
29/07/2015,131193.1674,25.25,5.75,0.693169059,0.15785038,1682.5,36.4269
30/07/2015,131229.2384,25,5.75,0.693077542,0.159407835,1684,36.071
31/07/2015,131265.4997,25,5.75,0.689440257,0.158571259,1683.5,36.2613
1/8/2015,131302.0912,25.25,6,0.690050968,0.163972507,1682,36.5915
2/8/2015,131338.7442,25.25,6,0.688893133,0.163697378,1681.5,36.653
3/8/2015,131374.928,25.75,5.75,0.711644438,0.158910894,1682.5,36.1838
4/8/2015,131410.6991,25.5,5.75,0.712865973,0.160744288,1684,35.7711
5/8/2015,131446.5297,25.5,5.75,0.711682193,0.160477357,1682,35.8306
6/8/2015,131482.4622,25.75,5.75,0.716621443,0.160022264,1681,35.9325
7/8/2015,131518.4323,26,5.75,0.722822567,0.159854991,1680,35.9701
8/8/2015,131554.2265,25.75,5.75,0.719390292,0.160640551,1680,35.7942
9/8/2015,131590.0195,25.75,5.75,0.719414411,0.160645936,1679,35.793
10/8/2015,131626.3506,26,5.75,0.715640319,0.158266609,1676.5,36.3311
11/8/2015,131662.6968,25.75,5.75,0.708464709,0.158200857,1676,36.3462
12/8/2015,131699.0013,26,5.75,0.716164663,0.15838257,1671,36.3045
13/08/2015,131735.3403,26,5.75,0.715484741,0.158232202,1667.5,36.339
14/08/2015,131771.6446,26.5,6,0.729941081,0.165269679,1667,36.3043
15/08/2015,131807.7145,26.25,6,0.727753612,0.166343683,1669.5,36.0699
16/08/2015,131844.1792,26,6,0.713018344,0.164542695,1671,36.4647
17/08/2015,131881.0045,26.5,6,0.719613961,0.162931463,1668.5,36.8253
18/08/2015,131917.5071,26.25,6,0.719126857,0.164371853,1668.5,36.5026
19/08/2015,131953.5957,25.75,6,0.713521722,0.166257489,1668.5,36.0886
20/08/2015,131990.0469,26,5.75,0.713282416,0.15774515,1667.5,36.4512
21/08/2015,132026.2287,26,5.75,0.718593326,0.158919678,1668.5,36.1818
22/08/2015,132062.5877,25.75,5.75,0.708215297,0.158145164,1668,36.359
23/08/2015,132099.266,26,6,0.708866005,0.163584463,1666.5,36.6783
24/08/2015,132136.0294,26.5,6,0.720825604,0.163205797,1666,36.7634
25/08/2015,132172.5861,26,6,0.711223934,0.1641286,1665.5,36.5567
26/08/2015,132209.0756,25.75,6,0.705682457,0.164430864,1666,36.4895
27/08/2015,132245.6145,26,5.75,0.711570409,0.157366533,1665.5,36.5389
28/08/2015,132282.0071,25.75,5.75,0.707561427,0.157999154,1668,36.3926
29/08/2015,132318.7464,26.5,5.75,0.721298446,0.156508153,1666.5,36.7393
30/08/2015,132355.6233,26.75,6,0.725386353,0.162703481,1664.5,36.8769
31/08/2015,132391.5753,25.5,6,0.709279039,0.166889186,1684.5,35.952
1/9/2015,132427.449,25.5,5.75,0.710827152,0.160284554,1683.5,35.8737
2/9/2015,132463.62,26.25,5.75,0.725719499,0.158967128,1678,36.171
3/9/2015,132499.6621,26.26,5.75,0.728592396,0.159535654,1679,36.0421
4/9/2015,132535.5673,24.75,6,0.689315197,0.167106714,1683.5,35.9052
5/9/2015,132571.2505,24.5,6,0.686597615,0.168146355,1687,35.6832
6/9/2015,132607.0277,24.5,6,0.684793667,0.167704572,1691,35.7772
7/9/2015,132642.7095,24.5,6,0.686624554,0.168152952,1692,35.6818
8/9/2015,132678.539,24.75,6,0.690771571,0.167459775,1690.5,35.8295
9/9/2015,132714.442,24.5,6,0.682394229,0.167116954,1690,35.903
10/9/2015,132750.1781,24.5,6,0.685581247,0.167897448,1690,35.7361
11/9/2015,132785.7313,23.5,6,0.66098129,0.16876118,1691,35.5532
12/9/2015,132821.4957,22,6,0.61513684,0.167764593,1685.5,35.7644
13/09/2015,132857.4805,23,6,0.639158756,0.166737067,1681.5,35.9848
14/09/2015,132892.9267,22.75,6,0.641817741,0.169270613,1686.5,35.4462
15/09/2015,132928.8009,22.75,6,0.634160483,0.167251116,1681,35.8742
16/09/2015,132964.7931,22.75,6,0.632081395,0.166702786,1678,35.9922
17/09/2015,133000.839,22.75,6,0.631139741,0.166454437,1673,36.0459
18/09/2015,133036.5801,22,6,0.615537854,0.16787396,1670,35.7411
19/09/2015,133072.3622,22.5,6,0.628806023,0.167681606,1672,35.7821
20/09/2015,133107.8167,22,6,0.620513616,0.169230986,1672,35.4545
21/09/2015,133143.4388,22.5,6,0.631630364,0.168434764,1670,35.6221
22/09/2015,133178.9761,22.5,5.75,0.633137577,0.161801825,1671,35.5373
23/09/2015,133214.7138,23,5.75,0.64357807,0.160894518,1667,35.7377
24/09/2015,133250.3857,22.5,5.75,0.630748572,0.161191302,1668,35.6719
25/09/2015,133285.4878,22,5.75,0.626743129,0.163807863,1673.5,35.1021
26/09/2015,133321.0791,22.25,5.75,0.625152776,0.161556335,1669.5,35.5913
27/09/2015,133356.0355,21.25,5.5,0.607900127,0.157338856,1679,34.9564
28/09/2015,133391.641,22,6,0.617882069,0.168513291,1671.5,35.6055
29/09/2015,133427.1113,21.5,5.75,0.606140912,0.162107453,1673.5,35.4703
30/09/2015,133463.2092,22.25,6,0.616379346,0.166214655,1669.5,36.0979
1/10/2015,133499.3784,25,6,0.691195824,0.165886998,1662.5,36.1692
2/10/2015,133535.4939,22,6,0.609156733,0.166133655,1663.5,36.1155
3/10/2015,133571.734,22.25,6,0.613960778,0.165562457,1662.5,36.2401
4/10/2015,133608.0412,22.5,6,0.619711793,0.165256478,1661.5,36.3072
5/10/2015,133644.3213,24,6,0.661519676,0.165379919,1663,36.2801
6/10/2015,133680.6184,23.5,6,0.647434644,0.165302462,1663,36.2971
7/10/2015,133717.2157,24,6,0.655786083,0.163946521,1661.5,36.5973
8/10/2015,133753.4245,23,6,0.635204702,0.165705574,1659,36.2088
9/10/2015,133789.4503,23,6,0.638431346,0.166547308,1659.5,36.0258
10/10/2015,133825.4752,24,6,0.666205874,0.166551469,1660.5,36.0249
11/10/2015,133861.6932,24.5,5.5,0.676459219,0.151858192,1658,36.218
12/10/2015,133897.9593,25,5.5,0.689349006,0.151656781,1649,36.2661
13/10/2015,133934.1027,25,5.5,0.691689216,0.152171627,1651,36.1434
14/10/2015,133970.1609,25,5.5,0.693323571,0.152531186,1654.5,36.0582
15/10/2015,134006.2212,26,6,0.721014523,0.166387967,1654.5,36.0603
16/10/2015,134042.0332,24,5.75,0.670166425,0.160560706,1657,35.812
17/10/2015,134077.8961,24.25,5.75,0.676186254,0.160332823,1656,35.8629
18/10/2015,134114.0456,24.75,6,0.684656773,0.165977399,1652.5,36.1495
19/10/2015,134150.3436,25,6,0.688743181,0.165298364,1651.5,36.298
20/10/2015,134186.5068,25,5.75,0.691310503,0.159001416,1653,36.1632
21/10/2015,134222.8187,25.25,5.75,0.69536433,0.158350293,1651.5,36.3119
22/10/2015,134258.9461,25,5.75,0.691995549,0.159158976,1653.5,36.1274
23/10/2015,134294.5848,24.5,5.5,0.68745493,0.154326617,1657.5,35.6387
24/10/2015,134330.4821,24,5.5,0.66857396,0.153214866,1646.5,35.8973
25/10/2015,134366.6528,25,5.75,0.69116716,0.158968447,1638.5,36.1707
26/10/2015,134402.428,24.25,5.75,0.677843869,0.160725866,1637,35.7752
27/10/2015,134438.4393,24.5,5.75,0.680342004,0.159672103,1636,36.0113
28/10/2015,134473.6381,24.25,5.5,0.688943941,0.156255327,1638.5,35.1988
29/10/2015,134508.9106,25,5.5,0.708767453,0.15592884,1630,35.2725
30/10/2015,134544.2349,25.25,5.5,0.714805389,0.155700184,1630,35.3243
31/10/2015,134579.6473,25,5.5,0.705967401,0.155312828,1628.5,35.4124
1/11/2015,134615.2483,25.25,5.5,0.70924974,0.154490042,1628,35.601
2/11/2015,134651.041,26.5,5.5,0.740374434,0.153662618,1627,35.7927
3/11/2015,134686.9684,24.75,5.5,0.68888926,0.153086502,1625.5,35.9274
4/11/2015,134723.1204,25,5.5,0.691524674,0.152135428,1624,36.152
5/11/2015,134759.1856,24.75,5.5,0.686257112,0.15250158,1623,36.0652
6/11/2015,134795.1946,24,5.5,0.666500042,0.152739593,1622,36.009
7/11/2015,134831.1806,25.5,5.5,0.708608903,0.152837214,1621,35.986
8/11/2015,134867.6406,26,6,0.713110258,0.164563906,1616,36.46
9/11/2015,134903.8046,27,5.5,0.746598828,0.152084946,1619,36.164
10/11/2015,134939.9379,26.5,5.5,0.733395511,0.152214163,1619.5,36.1333
11/11/2015,134975.9161,26,5.5,0.722659833,0.152870349,1619.5,35.9782
12/11/2015,135011.8602,26,5.5,0.723345417,0.153015377,1620,35.9441
13/11/2015,135047.7743,26,5.5,0.723949647,0.153143194,1620.5,35.9141
14/11/2015,135083.6325,25.5,5.5,0.711134413,0.153381932,1620,35.8582
15/11/2015,135119.7105,25.75,5.5,0.71373136,0.152447475,1619,36.078
16/11/2015,135155.6243,26,5.5,0.723955694,0.153144474,1621,35.9138
17/11/2015,135191.6636,26,5.75,0.721434656,0.159548049,1620,36.0393
18/11/2015,135227.7457,26.5,6,0.734436189,0.166287439,1619.5,36.0821
19/11/2015,135263.7219,26,5.75,0.722700007,0.159827886,1620.5,35.9762
20/11/2015,135299.5347,26,5.75,0.725997409,0.160557119,1624,35.8128
21/11/2015,135335.2642,25.75,5.75,0.720692985,0.160931443,1626.5,35.7295
22/11/2015,135371.0496,25.75,5.75,0.719567198,0.160680054,1624,35.7854
23/11/2015,135406.8104,25.25,5.75,0.706080401,0.160790586,1624,35.7608
24/11/2015,135442.5608,24.5,5.75,0.685307018,0.160837361,1622.5,35.7504
25/11/2015,135478.3659,25,5.75,0.698224555,0.160591648,1620.5,35.8051
26/11/2015,135514.276,25,6,0.696182968,0.167083912,1621.5,35.9101
27/11/2015,135549.931,24.75,6,0.694152293,0.168279344,1621.5,35.655
28/11/2015,135585.7613,25.5,5.5,0.711688152,0.153501366,1616.5,35.8303
29/11/2015,135621.807,26,5.5,0.721306564,0.152584081,1615,36.0457
30/11/2015,135657.8399,25.25,5.5,0.700748483,0.152638283,1611.5,36.0329
1/12/2015,135694.1489,26.5,6,0.729846595,0.165248286,1608.5,36.309
2/12/2015,135729.8116,24.5,5.5,0.686992292,0.154222759,1615.5,35.6627
3/12/2015,135765.3472,25.5,5.5,0.717590248,0.154774367,1617.5,35.5356
4/12/2015,135800.717,25,5.5,0.706817681,0.15549989,1622.5,35.3698
5/12/2015,135835.3506,24,5.5,0.692968678,0.158805322,1625,34.6336
6/12/2015,135871.4134,25.5,6,0.707099837,0.166376432,1609.5,36.0628
7/12/2015,135907.5996,26,6,0.71850595,0.165809065,1608.5,36.1862
8/12/2015,135943.576,25.5,5.5,0.70879799,0.152877998,1610,35.9764
9/12/2015,135979.3888,25.25,5.5,0.705055176,0.153576375,1610.5,35.8128
10/12/2015,136015.0099,25,5.5,0.701831218,0.154402868,1611.5,35.6211
11/12/2015,136050.2511,25,5.5,0.709396956,0.15606733,1613,35.2412
12/12/2015,136085.8669,25,5.25,0.701935658,0.147406488,1612,35.6158
13/12/2015,136121.5337,25.5,5,0.714950598,0.140186392,1615.5,35.6668
14/12/2015,136157.0407,25.5,6,0.718168249,0.168980764,1615.5,35.507
15/12/2015,136192.6506,25.5,6.5,0.716092997,0.182533509,1614.5,35.6099
16/12/2015,136227.9452,25.25,5.5,0.715406889,0.155831204,1627.5,35.2946
17/12/2015,136262.8983,24.75,5.5,0.7080917,0.157353711,1633.5,34.9531
18/12/2015,136297.7012,24.75,6,0.711147634,0.172399426,1633.5,34.8029
19/12/2015,136332.6681,25,5.5,0.714961864,0.15729161,1636,34.9669
20/12/2015,136367.4574,25,5.5,0.718611757,0.158094587,1635.5,34.7893
21/12/2015,136402.5649,25,5.5,0.712098554,0.156661682,1632,35.1075
22/12/2015,136437.7662,25,6.5,0.710201044,0.184652271,1635,35.2013
23/12/2015,136473.4503,25.25,6.5,0.707598062,0.182153957,1629,35.6841
24/12/2015,136509.3623,25.5,6,0.710069058,0.167075072,1628,35.912
25/12/2015,136545.1992,25.5,6,0.711557082,0.167425196,1628,35.8369
26/12/2015,136580.6608,24.5,6,0.690888172,0.169197103,1629.5,35.4616
27/12/2015,136616.2367,24.5,6,0.688668453,0.168653499,1630,35.5759
28/12/2015,136651.4741,25,6,0.709473457,0.17027363,1631.5,35.2374
29/12/2015,136687.3764,25.5,6,0.710260903,0.167120212,1625.5,35.9023
30/12/2015,136723.3204,25.5,6,0.709436902,0.16692633,1624.5,35.944
31/12/2015,136759.3306,26,6,0.722017651,0.166619458,1624,36.0102
1/1/2016,136795.2621,25.75,5.75,0.716641387,0.160026718,1625,35.9315
2/1/2016,136831.0885,24.5,5.75,0.683853248,0.16049617,1626,35.8264
3/1/2016,136867.0377,26,5.75,0.723242798,0.159947927,1624.5,35.9492
4/1/2016,136902.9067,26.5,5.75,0.73879952,0.160305556,1625.5,35.869
5/1/2016,136938.8307,27,6,0.751586683,0.167019263,1625.5,35.924
6/1/2016,136974.712,27,6,0.752481097,0.167218022,1626,35.8813
7/1/2016,137010.7033,27.5,5.75,0.76407354,0.159760831,1625,35.9913
8/1/2016,137046.8491,27.5,6,0.760807618,0.165994389,1624,36.1458
9/1/2016,137082.7366,27.25,5.75,0.759317311,0.160222919,1625.5,35.8875
10/1/2016,137118.2067,27.25,6.75,0.768252697,0.190301127,1626.5,35.4701
11/1/2016,137154.3022,27.25,6.75,0.754941752,0.18700392,1633,36.0955
12/1/2016,137190.1065,27.5,6.5,0.768064171,0.18154244,1633.5,35.8043
13/01/2016,137226.2249,27.25,6,0.754463099,0.166120315,1632,36.1184
14/01/2016,137262.2934,27.25,6,0.755506883,0.166350139,1633.5,36.0685
15/01/2016,137298.4168,27.25,6.5,0.754358671,0.179938765,1636,36.1234
16/01/2016,137334.6873,27,6,0.744406611,0.165423691,1637,36.2705
17/01/2016,137370.9805,27.25,6.5,0.750829356,0.179096911,1630.5,36.2932
18/01/2016,137407.0023,26,6,0.721785141,0.166565802,1636.5,36.0218
19/01/2016,137442.885,25.5,6,0.710648864,0.167211497,1634,35.8827
20/01/2016,137478.3765,25.5,6,0.71848189,0.169054562,1635.5,35.4915
21/01/2016,137514.2001,27.25,6,0.760671736,0.167487355,1632,35.8236
22/01/2016,137550.1223,27.25,6,0.758583828,0.167027632,1634,35.9222
23/01/2016,137585.9708,26.5,5.75,0.739222004,0.160397227,1634.5,35.8485
24/01/2016,137621.9484,27.25,5.75,0.757415725,0.159821667,1633.5,35.9776
25/01/2016,137657.8478,26.75,5.75,0.745137802,0.160169808,1636,35.8994
26/01/2016,137693.7587,26.5,5.75,0.737937506,0.160118516,1636.5,35.9109
27/01/2016,137729.6157,26.25,5.75,0.73207463,0.160359205,1637.5,35.857
28/01/2016,137765.3524,26.5,5.5,0.741534613,0.15390341,1638.5,35.7367
29/01/2016,137801.1558,26,5.75,0.726188016,0.160599273,1638.5,35.8034
30/01/2016,137836.8811,26,5.5,0.727775554,0.153952521,1639,35.7253
31/01/2016,137872.5452,26.75,6,0.750053976,0.168236406,1638,35.6641
1/2/2016,137907.9692,26.25,6.25,0.741023035,0.176434056,1639,35.424
2/2/2016,137943.4272,25.75,5.5,0.726211292,0.155113092,1638,35.458
3/2/2016,137978.9271,25.75,6,0.725354156,0.169014561,1638.5,35.4999
4/2/2016,138014.7012,26,5.75,0.726782784,0.160730808,1637,35.7741
5/2/2016,138050.5532,25,5.5,0.697311168,0.153408457,1635.5,35.852
6/2/2016,138086.4801,23.5,5,0.654105976,0.139171484,1640,35.9269
7/2/2016,138122.4674,25.5,5.25,0.708583306,0.145884798,1641,35.9873
8/2/2016,138158.3324,25.75,5.5,0.717970166,0.153352851,1642,35.865
9/2/2016,138194.2313,25.25,5.75,0.70336417,0.160172039,1641.5,35.8989
10/2/2016,138230.014,25.75,5.75,0.719621493,0.160692178,1643,35.7827
11/2/2016,138265.9963,26,5.75,0.722577489,0.159800791,1640,35.9823
12/2/2016,138302.0933,26.5,5.75,0.73413303,0.159293016,1641,36.097
13/02/2016,138338.1354,26,6,0.72137861,0.166471987,1642,36.0421
14/02/2016,138374.043,21.75,5.5,0.605721351,0.153170916,1643,35.9076
15/02/2016,138410.121,23,8.1,0.637507622,0.224513554,1641,36.078
16/02/2016,138445.7971,22.5,6.6,0.630674317,0.1849978,1639,35.6761
17/02/2016,138481.5201,21.5,6.4,0.601853148,0.179156286,1641.5,35.723
18/02/2016,138517.2726,22,7.1,0.615341585,0.198587511,1637.5,35.7525
19/02/2016,138553.1137,24.5,6.6,0.68357277,0.184146134,1637,35.8411
20/02/2016,138588.7599,24.5,6,0.687310288,0.168320887,1635.5,35.6462
21/02/2016,138624.2839,24,5,0.675599595,0.140749916,1633,35.524
22/02/2016,138660.3135,25,6.3,0.693873926,0.174856229,1626.5,36.0296
23/02/2016,138695.9604,24,6.5,0.673270326,0.182344047,1625,35.6469
24/02/2016,138731.5219,23.75,7.2,0.667857093,0.20246615,1619.5,35.5615
25/02/2016,138767.1783,24,7.2,0.673090946,0.201927284,1617.5,35.6564
26/02/2016,138802.8983,23.5,5.7,0.657894737,0.159574468,1618.5,35.72
